	geneID	chrom	strand	start	CAT_geneClass	FDmean	TSS2kFD	TSSFD	TSSvar	PseudoVarFD	TSS2kFD_scaled	TSSFD_scaled	TSSvar_scaled	PseudoVarFD_scaled	pseudoVarPlus1	pseudoVarPlus1_scaled	TSS2kRATIO
17503	ENSG00000198937.8	6	-	37467666	coding_mRNA	37.16368363163684	27.477261369315343	13.457711442786069	6.699452736318407	9.0	-1.06899246612358	-2.616188395675735	0.08159465137432499	0.993238925933838	26.0	1.6109828352928162	0.7393578538033942
17524	ENSG00000204209.6	6	-	33290736	coding_mRNA	25.74842515748425	15.258370814592705	6.601990049751244	4.330796019900498	9.0	-1.1064540082509668	-2.019498582503096	0.04818134926538965	0.9492883682250975	34.0	2.5563902482390404	0.5925943323239549
17525	ENSG00000204220.5	6	+	33257378	coding_mRNA	30.545345465453448	21.95252373813093	15.796019900497512	96.983184079602	28.0	-0.9770348042860322	-1.6770515075666987	1.2538481169789517	3.1837010756134987	45.0	3.532483160495758	0.7186863793358981
17526	ENSG00000204227.4	6	+	33176277	coding_mRNA	28.50554944505549	19.639180409795106	8.606965174129353	2.9497512437810944	7.0	-0.7377992600895118	-1.6558255953575247	0.02042538641432341	0.5824927091598511	13.0	0.7680176496505737	0.6889598970070605
17528	ENSG00000204231.6	6	-	33168442	coding_mRNA	25.984801519848016	16.536231884057973	5.840796019900497	3.5145273631840803	9.0	-0.8544493547016135	-1.821654828626718	0.028741368253639443	0.8138844966888428	22.0	1.4503166675567627	0.6363809194935384
17531	ENSG00000204256.8	6	+	32939975	coding_mRNA	17.063093690630936	9.84807596201899	0.7910447761194029	0.4761194029850746	3.0	-0.8188445710142825	-1.846742396330952	0.006132590570814478	0.3404750823974609	37.0	3.136355459690094	0.5771565309652146
17533	ENSG00000204264.4	6	-	32811824	coding_mRNA	26.850314968503145	15.845077461269364	13.437810945273633	10.477363184079602	10.0	-1.098397913246021	-1.3386595685090592	0.10436924867606924	0.9980682730674744	25.0	1.7759967297315598	0.5901263162036082
17534	ENSG00000204267.9	6	-	32806516	coding_mRNA	31.74392560743925	19.182908545727138	8.36318407960199	1.3124378109452737	5.0	-1.1665210072193173	-2.171330995227567	0.011319156070116606	0.4643418788909912	23.0	1.4902452230453491	0.6043017105997622
17538	ENSG00000204304.7	6	-	32157956	coding_mRNA	22.862813718628136	16.134432783608197	2.8059701492537314	1.0771641791044777	3.0	-0.7545720495354349	-2.249327684516337	0.013547591717829963	0.3364429473876953	13.0	1.0589348077774048	0.7057063484037489
17540	ENSG00000204308.6	6	+	32146213	coding_mRNA	26.07249275072493	17.636681659170414	8.99502487562189	14.644975124378108	14.0	-0.8341843177792968	-1.6887239066522512	0.14320526983340998	1.3844051361083984	34.0	2.3703686147928242	0.6764478497622763
17541	ENSG00000204310.6	6	-	32143858	coding_mRNA	27.928707129287076	19.85507246376812	2.9203980099502487	0.2036318407960199	2.0	-0.6827212167966148	-2.114748018891064	0.0014561106546716134	0.16912364959716794	15.0	0.8838115930557251	0.7109198564708122
17544	ENSG00000204344.10	6	+	31940151	coding_mRNA	30.115588441155893	17.565717141429285	9.35323383084577	33.959601990049755	18.0	-1.1906334648261598	-1.9697695528689905	0.3056611431152456	1.7076989412307741	42.0	2.8265500515699387	0.5832765703964802
17546	ENSG00000204351.7	6	+	31926952	coding_mRNA	31.434856514348564	17.85257371314343	3.2338308457711444	16.040049751243778	16.0	-1.3195529609140395	-2.7398006079801878	0.15139578516043894	1.554440140724182	47.0	3.4245631247758865	0.56792286311199
17547	ENSG00000204356.7	6	-	31926739	coding_mRNA	31.60773922607739	18.238380809595203	4.63681592039801	10.102437810945274	11.0	-1.283310466164398	-2.588910190027152	0.09308260314270908	1.0558782815933228	20.0	1.438910722732544	0.5770226297788472
17549	ENSG00000204371.7	6	-	31865474	coding_mRNA	28.422357764223577	20.824587706146925	10.701492537313431	66.71044776119402	24.0	-0.6569388277124966	-1.5322290951043218	0.4987368068747643	2.0751526057720184	17.0	1.1082183122634888	0.7326833290501928
17552	ENSG00000204387.8	6	+	31802693	coding_mRNA	24.717728227177282	19.358820589705147	14.114427860696518	17.1018407960199	15.0	-0.5864848377409279	-1.1604370421252737	0.20483487238796114	1.6416167058050632	35.0	2.6343973875045776	0.7831957861086932
17557	ENSG00000204394.8	6	-	31763529	coding_mRNA	29.82181781821818	17.259870064967515	6.049751243781095	2.627512437810945	8.0	-1.2820780784606576	-2.4261879120300067	0.02736905019037226	0.8164836168289185	30.0	1.9950895607471464	0.5787665316104051
17564	ENSG00000204427.7	6	-	31671088	coding_mRNA	31.614338566143388	20.322838580709647	5.507462686567163	7.961194029850747	10.0	-1.1545115658517244	-2.6693255877613433	0.0832283773730154	1.022460699081421	21.0	1.3860535621643066	0.6428361149543044
17566	ENSG00000204435.9	6	+	31633864	coding_mRNA	24.57984201579842	15.38680659670165	4.1393034825870645	6.840497512437812	8.0	-0.9410162478134312	-2.0923316739684905	0.07167441253672283	0.8188949823379517	23.0	1.7259086966514587	0.6259929004755991
17568	ENSG00000204439.3	6	-	31628546	coding_mRNA	24.921007899210075	19.94002998500749	8.796019900497512	32.21318407960199	22.0	-0.5951411643957739	-1.9266586454946604	0.459879895920589	2.6286215335130687	39.0	3.3017240762710567	0.8001293553476035
17570	ENSG00000204463.8	6	-	31620438	coding_mRNA	28.22077792220778	14.814092953523238	7.920398009950249	6.66363184079602	8.0	-1.2630360517120254	-1.912487070358808	0.059142512595477766	0.7536754608154297	8.0	0.5621064901351929	0.524935669539626
17571	ENSG00000204469.8	6	+	31588492	coding_mRNA	25.18438156184381	12.621189405297349	4.641791044776119	2.9710447761194034	7.0	-1.2386946361381626	-2.025440361962389	0.02888269364072577	0.6901798248291016	16.0	1.1956263780593872	0.5011514527090623
17587	ENSG00000204560.5	6	-	30640773	coding_mRNA	30.365463453654638	19.308845577211393	4.1393034825870645	8.380497512437811	14.0	-1.0700821255029798	-2.5382214612628693	0.07849815056058665	1.3549485206604004	35.0	2.5088047981262207	0.6358818006081668
17588	ENSG00000204564.7	6	+	30614910	coding_mRNA	31.84991500849915	18.655172413793107	7.223880597014926	14.454626865671642	11.0	-1.1749880633227106	-2.1929413258139765	0.11462305203835353	0.9795469045639038	19.0	1.1447522640228271	0.5857212620132572
17589	ENSG00000204568.7	6	+	30585617	coding_mRNA	26.139086091390862	16.191904047976013	6.213930348258708	3.819004975124378	13.0	-0.8343027646181875	-1.6711881071773929	0.02686565729411039	1.090352714061737	56.0	3.186903476715088	0.6194518045261329
17591	ENSG00000204574.8	6	+	30539228	coding_mRNA	33.16898310168983	19.69415292353823	1.8656716417910448	3.4568656716417907	8.0	-1.3136450476061994	-3.051722345067494	0.032854271124297306	0.7799103260040283	46.0	3.0043311901390557	0.5937520864947737
17592	ENSG00000204576.7	6	+	30525082	coding_mRNA	31.85291470852915	18.26786606696652	12.587064676616913	7.0136318407960205	9.0	-1.0460534309768221	-1.4834771073279691	0.04158419062324804	0.6930030584335327	31.0	1.727338433265686	0.5735068904722553
17594	ENSG00000204590.8	6	-	30524033	coding_mRNA	31.75022497750225	12.714142928535733	7.36318407960199	7.5724378109452735	9.0	-1.4752630414157315	-1.8899529691952377	0.04547989359403973	0.6974841356277466	21.0	1.1823622584342957	0.4004426090695353
17602	ENSG00000204619.3	6	+	30034993	coding_mRNA	31.215778422157783	16.71664167916042	5.577114427860696	6.675273631840796	10.0	-1.2629936185536506	-2.233337731503729	0.05065089170743466	0.871082067489624	21.0	1.43284273147583	0.5355189754708954
17612	ENSG00000204713.6	6	-	28891762	coding_mRNA	33.406759324067586	17.766116941529233	6.960199004975125	17.938407960199005	13.0	-1.2936160327966275	-2.18735861600335	0.12271155885677495	1.0752122402191162	36.0	2.073748886585236	0.5318120434606121
17617	ENSG00000213066.7	6	+	167412885	coding_mRNA	34.937506249375055	15.43128435782109	2.9651741293532337	4.223781094527364	7.0	-1.4111514514373118	-2.3129954782884514	0.02210560321231377	0.5064057111740112	23.0	1.2089213132858276	0.4416824786427656
17618	ENSG00000213079.5	6	+	155054550	coding_mRNA	32.5051494850515	16.863568215892055	4.447761194029852	1.3085074626865671	4.0	-1.2023782522316606	-2.156789185395881	0.007732089956067579	0.3074824810028076	16.0	0.8749032020568848	0.5187968209051704
17621	ENSG00000213588.4	6	+	33422360	coding_mRNA	30.42255774422558	17.713143428285857	3.2189054726368167	2.4218407960198998	8.0	-1.1121302818966057	-2.380440557180945	0.018544106831659243	0.7000356912612915	34.0	2.062647879123688	0.582237153667592
17623	ENSG00000213676.6	6	-	32096020	coding_mRNA	26.38546145385461	17.830584707646178	2.781094527363184	0.9818407960199004	5.0	-0.7930466142920093	-2.188151159096713	0.00843745664776418	0.4635055065155029	33.0	2.094931960105896	0.6757730858272079
17624	ENSG00000213719.4	6	-	31704290	coding_mRNA	18.45965403459654	16.229885057471265	13.497512437810945	32.85124378109453	18.0	-0.4001100741956069	-0.8904074121322205	1.0577695137939391	3.229922592639923	24.0	2.74278461933136	0.8792085175081663
17627	ENSG00000213780.6	6	+	30875984	coding_mRNA	32.5021497850215	21.488755622188908	9.512437810945274	24.721094527363185	19.0	-1.0937602986329826	-2.2831502488596525	0.24382014779091846	1.8869248628616333	44.0	2.894057810306549	0.6611487475235229
17629	ENSG00000214113.6	6	-	5260975	coding_mRNA	35.982001799820026	19.146426786606696	10.288557213930348	9.696318407960199	10.0	-1.359751368628064	-2.0751709659301225	0.06325136699262301	0.8076655864715576	41.0	2.2770828604698186	0.5321112175227134
17632	ENSG00000214736.3	6	+	41755432	coding_mRNA	30.792020797920213	17.302848575712144	7.189054726368159	5.654079601990049	10.0	-1.0758358628294993	-1.8824667183320916	0.03596528135718706	0.7975552082061768	49.0	2.847561985254288	0.5619263733701048
17633	ENSG00000215712.6	6	-	157744546	coding_mRNA	38.776922307769226	22.375312343828085	8.522388059701491	5.120746268656716	9.0	-1.2737288654208003	-2.3495299258635414	0.030882624311390005	0.698928952217102	31.0	1.8022181391716003	0.5770265150554519
17636	ENSG00000221988.8	6	+	32121921	coding_mRNA	33.4975502449755	26.41379310344828	17.825870646766173	7.11452736318408	11.0	-0.7055536956600342	-1.5609246960919887	0.07057955315227793	1.0956178307533264	33.0	2.028534945100546	0.7885290987035759
17637	ENSG00000223501.4	6	-	33239641	coding_mRNA	28.75602439756025	16.635182408795604	3.2139303482587063	18.939004975124377	13.0	-1.1546997897595033	-2.4332840241009914	0.17188177531449456	1.238453388214111	29.0	2.017814695835113	0.5784938202447409
17639	ENSG00000224531.4	6	+	11094067	coding_mRNA	35.92410758924108	19.618190904547728	5.741293532338308	2.23273631840796	5.0	-1.3194490176374685	-2.442345609712364	0.01461947944559588	0.4045920372009277	9.0	0.47782540321350103	0.5461009951552196
17642	ENSG00000225921.2	6	+	13615571	coding_mRNA	33.39096090390961	17.577711144427788	6.248756218905473	1.917810945273632	5.0	-1.2938872089647668	-2.2208560699254125	0.012839752331133313	0.4091150760650635	18.0	1.0438907146453855	0.5264212430127966
17643	ENSG00000226524.2	6	+	88032311	coding_mRNA	39.923307669233076	25.693653173413292	9.771144278606963	3.117363184079602	9.0	-1.2324584691265392	-2.611538414931416	0.02338532434385966	0.7795078754425049	33.0	1.8775283694267275	0.6435752615060532
17646	ENSG00000227057.3	6	-	33257003	coding_mRNA	30.456754324567548	21.397801099450273	10.457711442786069	39.82945273631841	21.0	-1.052458127659896	-2.323464418228586	0.5375984225295276	2.43975442647934	41.0	3.1788951754570007	0.702563407493162
17652	ENSG00000231500.2	6	+	33239854	coding_mRNA	28.170482951704827	16.855572213893055	2.766169154228856	14.270049751243782	18.0	-1.0787714877422303	-2.422065009821707	0.12971258365611893	1.7161324620246887	48.0	3.3492814898490906	0.5983416131981146
17660	ENSG00000234127.4	6	-	30181178	coding_mRNA	33.75532446755325	17.11544227886057	3.611940298507463	3.2386567164179105	9.0	-1.2914896580422748	-2.339551926845342	0.019509510591820458	0.6985269784927368	28.0	1.2930570840835571	0.5070442233583774
17664	ENSG00000236104.2	6	-	33285521	coding_mRNA	20.332466753324667	13.715142428785608	3.6766169154228856	2.929900497512438	6.0	-0.8023224419568372	-2.01945099249408	0.04307110517957295	0.727474570274353	9.0	0.7492161989212036	0.6745439495944571
17688	ENSG00000250264.1	6	-	32806516	coding_mRNA	31.74392560743925	19.182908545727138	8.36318407960199	1.3124378109452737	5.0	-1.1665210072193173	-2.171330995227567	0.011319156070116606	0.4643418788909912	23.0	1.4902452230453491	0.6043017105997622
17702	ENSG00000258388.3	6	+	32121921	coding_mRNA	33.4975502449755	26.41379310344828	17.825870646766173	7.11452736318408	11.0	-0.7055536956600342	-1.5609246960919887	0.07057955315227793	1.0956178307533264	33.0	2.028534945100546	0.7885290987035759
17703	ENSG00000259040.3	6	-	8064622	coding_mRNA	39.92990700929907	23.887556221889053	13.676616915422885	19.51990049751244	14.0	-1.271038424924131	-2.0800530441957923	0.1225346794636809	1.109222650527954	16.0	0.8685126304626465	0.5982372114296687
17706	ENSG00000263020.1	6	+	31633864	coding_mRNA	24.57984201579842	15.38680659670165	4.1393034825870645	6.840497512437812	8.0	-0.9410162478134312	-2.0923316739684905	0.07167441253672283	0.8188949823379517	23.0	1.7259086966514587	0.6259929004755991
17707	ENSG00000265818.1	6	-	8102772	coding_mRNA	39.28627137286272	28.470264867566215	8.771144278606965	8.747363184079601	13.0	-0.9409673479020312	-2.6547448830818063	0.06620524283502642	1.1309696435928345	32.0	1.8791215419769287	0.7246873748174602
17710	ENSG00000270800.1	6	-	34393846	coding_mRNA	33.217478252174786	20.003498250874568	7.6318407960199	7.173781094527363	12.0	-1.2201286218352971	-2.362480368187178	0.06116345447981492	1.1080342531204224	30.0	1.99140864610672	0.6021979783960546
17711	ENSG00000271793.1	6	-	86352654	coding_mRNA	30.43065693430657	8.187406296851574	5.144278606965174	1.2240796019900495	3.0	-1.5558808044042216	-1.7687428762663655	0.00598915652230106	0.20984530448913571	13.0	0.6671874523162842	0.2690512503402892
17712	ENSG00000272047.1	6	+	158589382	coding_mRNA	35.953604639536046	18.64567716141929	6.626865671641791	7.49507462686567	10.0	-1.1064699825561741	-1.8748146864905288	0.030631281446752763	0.6392849683761597	38.0	1.8584815859794617	0.5186038325880611
17713	ENSG00000272162.1	6	+	10748038	coding_mRNA	37.84831516848315	23.26536731634183	5.9154228855721405	5.167810945273632	12.0	-1.290099504934824	-2.8249849929145316	0.0404447835605688	1.0615956783294678	62.0	3.600292354822159	0.6147002109017323
17714	ENSG00000272325.1	6	-	34360438	coding_mRNA	30.773322667733225	12.89205397301349	3.144278606965174	1.0540796019900498	4.0	-1.3155980498773392	-2.03278174981549	0.005705890700639001	0.29429638385772705	12.0	0.6186867952346802	0.4189360412007511
17808	ENSG00000001629.5	7	+	91875338	coding_mRNA	37.92130786921308	21.087456271864067	10.328358208955224	14.091641791044777	16.0	-1.4042838587782167	-2.3018103458395047	0.09806283965793808	1.3347235918045044	33.0	1.9446557760238647	0.5560846251556687
17810	ENSG00000001631.10	7	-	91875228	coding_mRNA	37.938206179382064	21.477261369315343	10.686567164179104	18.526268656716415	18.0	-1.3710697133388223	-2.2698512806821225	0.1285279395278627	1.4992611408233645	40.0	2.3590438291430478	0.5661116729601042
17814	ENSG00000002822.11	7	-	2272547	coding_mRNA	33.985001499850014	19.936031984008	13.706467661691544	39.89840796019901	21.0	-1.3257819459462228	-1.913657368415624	0.3553127770921333	1.9817411303520205	16.0	1.0378460884094238	0.5866126557062527
17817	ENSG00000004059.6	7	+	127228465	coding_mRNA	28.92090790920908	14.921539230384807	4.233830845771143	0.6700497512437811	5.0	-1.1829410833848837	-2.0860482151828594	0.004784277163566064	0.4224979877471924	18.0	1.0907742977142334	0.5159429737554487
17818	ENSG00000004766.11	7	+	92861679	coding_mRNA	39.44945505449455	29.89455272363818	11.069651741293534	9.015124378109453	15.0	-0.8793554243439439	-2.61184604488202	0.07635688695102609	1.3804779052734375	64.0	3.2624685168266296	0.7577938068432769
17826	ENSG00000005075.11	7	-	102119369	coding_mRNA	31.51984801519848	14.756621689155422	3.9203980099502487	23.46363184079602	16.0	-0.8107361796301329	-1.3348189767320358	0.05488315909421298	0.7738235592842102	24.0	1.0053148865699768	0.4681691892054797
17830	ENSG00000005469.7	7	+	86974980	coding_mRNA	41.421357864213576	24.690154922538728	6.203980099502487	9.59318407960199	12.0	-1.2968382046784626	-2.7297045591458757	0.057634149372860724	0.9301218986511229	36.0	1.8240862488746643	0.5960730452989339
17833	ENSG00000005486.12	7	+	75508352	coding_mRNA	29.255974402559747	19.013493253373312	2.7064676616915424	2.348407960199005	4.0	-1.129204748357567	-2.9270084782026298	0.02854357345173888	0.4409887790679932	25.0	1.8553078174591064	0.649901213056494
17837	ENSG00000006451.3	7	+	39663171	coding_mRNA	36.23897610238976	18.06696651674163	10.029850746268655	33.459104477611945	18.0	-1.4368206698974333	-2.072297663237918	0.20917681009639075	1.4232202768325806	23.0	1.2633875608444214	0.4985506893377766
17841	ENSG00000006530.11	7	+	141251210	coding_mRNA	39.94060593940606	28.037481259370317	14.039800995024875	10.128407960199006	11.0	-1.1468093971329003	-2.4954192436749656	0.09401600201503912	1.0597977638244631	35.0	2.2905009984970093	0.7019793666101612
17844	ENSG00000006625.13	7	-	30544445	coding_mRNA	37.48015198480152	21.76111944027986	7.263681592039801	4.685124378109453	8.0	-1.2999755460256968	-2.4989243123068743	0.032043489513631736	0.6616058349609375	28.0	1.57365882396698	0.580603820632962
17848	ENSG00000006715.11	7	-	38948791	coding_mRNA	41.31776822317768	31.41329335332334	28.44776119402985	107.88850746268656	30.0	-0.9536298868404156	-1.2391594126079213	1.0001657374450703	2.888481855392456	35.0	2.036666423082352	0.7602853373794205
17852	ENSG00000008282.3	7	-	105752753	coding_mRNA	35.74772522747725	18.000499750124938	4.318407960199005	0.8981094527363184	3.0	-1.3507598274271528	-2.3921181372742155	0.005202654866704486	0.2283332347869873	16.0	0.9420758485794068	0.5035425229320318
17854	ENSG00000009335.13	7	+	156931643	coding_mRNA	29.994700529947004	11.187906046976511	3.08955223880597	0.7819402985074627	3.0	-1.4029777056273671	-2.00711096815802	0.004351571455644737	0.22379863262176514	18.0	1.0103129148483276	0.3729960909530134
